,ACE 209749_s_at,ACE 227463_at,AHR 202820_at,AQP3 203747_at,AQP3 39248_at,AQP3 39249_at,B2M 201891_s_at,B2M 216231_s_at,B2M 232311_at,BIN2 219191_s_at,BSG 208677_s_at,C10orf99 227735_s_at,C10orf99 227736_at,C1QTNF2 223749_at,CAMP 210244_at,CAPN12 228705_at,CARD14 1555308_at,CARD14 1555309_a_at,CARD14 220598_at,CARD14 220599_s_at,CARD14 224113_at,CARD14 232608_x_at,CCHCR1 209698_at,CCHCR1 37424_at,CCHCR1 37425_g_at,CCHCR1 42361_g_at,CCL19 210072_at,CCL2 216598_s_at,CCL20 205476_at,CCL22 207861_at,CCL27 207955_at,CCL5 1405_i_at,CCL5 1555759_a_at,CCL5 204655_at,CCL8 214038_at,CCR6 206983_at,CCR7 206337_at,CD207 220428_at,CD3D 213539_at,CD3E 205456_at,CD3G 206804_at,CD4 203547_at,CD4 216424_at,CD83 204440_at,CD86 205685_at,CD86 205686_s_at,CD86 210895_s_at,CD8A 205758_at,CDSN 206192_at,CDSN 206193_s_at,CHRM3 1553705_a_at,CHRM3 1559633_a_at,CHRM3 1559634_at,CHRM3 1564339_a_at,CHRM3 214596_at,CHRM3 242488_at,CHUK 209666_s_at,CIITA 205101_at,CIITA 210925_at,CIITA 211884_s_at,CLDN1 218182_s_at,CLDN1 222549_at,CRAT 205843_x_at,CRAT 209522_s_at,CXCL1 204470_at,CXCL10 204533_at,CXCL11 210163_at,CXCL11 211122_s_at,CXCL2 1569203_at,CXCL2 209774_x_at,CXCL2 230101_at,CXCL6 206336_at,CXCL8 202859_x_at,CXCL8 211506_s_at,CXCL9 203915_at,CXXC5 222996_s_at,CXXC5 224516_s_at,CXXC5 233955_x_at,DEFB1 210397_at,DEFB103A /// DEFB103B 224239_at,DEFB4A /// DEFB4B 207356_at,DSC1 207324_s_at,DSG1 206642_at,ELOVL3 234513_at,ERAP1 209701_at,ERAP1 209788_s_at,ERAP1 210385_s_at,ERAP1 214012_at,ERAP1 214034_at,FABP5 202345_s_at,FADS1 /// MIR1908 208962_s_at,FADS1 /// MIR1908 208963_x_at,FADS1 /// MIR1908 208964_s_at,FCGR2A 1565673_at,FCGR2A 203561_at,FLG 215704_at,FOXP3 221333_at,FOXP3 221334_s_at,FOXP3 224211_at,HIF1A 200989_at,HLA-A 213932_x_at,HLA-A 215313_x_at,HLA-B 208729_x_at,HLA-B 209140_x_at,HLA-B 211911_x_at,HLA-C 208812_x_at,HLA-C 211799_x_at,HLA-C 214459_x_at,HLA-C 216526_x_at,HLA-DPA1 211990_at,HLA-DPA1 211991_s_at,HLA-DPA1 213537_at,HLA-DPB1 201137_s_at,HLA-DPB1 244485_at,HLA-DQA1 203290_at,HLA-DRB1 /// HLA-DRB1 208306_x_at,HSD3B1 204515_at,HSD3B1 241111_at,ICOS 210439_at,IDO1 210029_at,IFI27 202411_at,IFI44 214059_at,IFI44 214453_s_at,IFI44L 204439_at,IFIH1 1555464_at,IFIH1 216020_at,IFIH1 219209_at,IFNG 210354_at,IFNGR2 201642_at,IFNLR1 1555499_a_at,IFNLR1 244261_at,IKBKB 209341_s_at,IKBKB 209342_s_at,IKBKB 211027_s_at,IL10 207433_at,IL10RB 209575_at,IL12B 207901_at,IL12RB1 1552584_at,IL12RB1 206890_at,IL12RB1 239522_at,IL13 207844_at,IL17A 208402_at,IL17A 216876_s_at,IL17C 224079_at,IL17F 234408_at,IL17RA 205707_at,IL17RA 228685_at,IL17RA 229101_at,IL17RA 229295_at,IL17RB 219255_x_at,IL17RB 224156_x_at,IL17RB 224361_s_at,IL17RC 221926_s_at,IL17RC 224514_x_at,IL17RC 64440_at,IL17RD 227997_at,IL17RD 229263_at,IL17RE 229401_at,IL17RE 236186_x_at,IL18 206295_at,IL19 220745_at,IL1B 205067_at,IL1B 39402_at,IL20 224071_at,IL21 221271_at,IL22 221165_s_at,IL22 222974_at,IL22RA1 220056_at,IL23A 220054_at,IL23R 1552912_a_at,IL23R 1561853_a_at,IL26 221111_at,IL2RG 204116_at,IL33 209821_at,IL36A 221404_at,IL36B 224230_at,IL36B 231755_at,IL36G 220322_at,IL36RN 222223_s_at,IL4 207538_at,IL4 207539_s_at,IL6 205207_at,IRAK2 1553739_at,IRAK2 1553740_a_at,IRAK2 231779_at,IRF1 202531_at,IRF1 238725_at,IRF7 208436_s_at,ISG15 205483_s_at,ITGAX 1563003_at,ITGAX 210184_at,IVL 214599_at,JAK2 1562031_at,JAK2 205841_at,JAK2 205842_s_at,JUP /// KRT17 205157_s_at,JUP /// KRT17 212236_x_at,KLF4 220266_s_at,KLF4 221841_s_at,KLRD1 207795_s_at,KLRD1 207796_x_at,KLRD1 210606_x_at,KRT1 205900_at,KRT10 207023_x_at,KRT10 210633_x_at,KRT10 213287_s_at,KRT14 209351_at,KRT16 209800_at,KRT6A 209125_at,KRT6B 209126_x_at,KRT6B 213680_at,LCE3D 224328_s_at,LCN2 212531_at,LEP 207092_at,LOR 207720_at,LYZ 1555745_a_at,LYZ 213975_s_at,MAP3K7 206853_s_at,MAP3K7 206854_s_at,MAP3K7 211536_x_at,MAP3K7 211537_x_at,MIR146A 238225_at,MIR21 /// VMP1 220990_s_at,MIR21 /// VMP1 224917_at,MPO 203948_s_at,MPO 203949_at,MTHFR 206800_at,MTHFR 217070_at,MTHFR 217071_s_at,MTHFR 226929_at,MTHFR 239035_at,MX1 202086_at,MYD88 209124_at,NFKB1 209239_at,NFKB2 207535_s_at,NFKB2 209636_at,NFKB2 211524_at,NFKBIA 201502_s_at,NFKBIA 231699_at,NFKBIZ 223217_s_at,NFKBIZ 223218_s_at,NLRC5 226474_at,NOS2 210037_s_at,OAS1 202869_at,OAS1 205552_s_at,PI3 203691_at,PI3 41469_at,PLEK 203470_s_at,PLEK 203471_s_at,PRSS8 202525_at,PSORS1C1 220362_at,PSORS1C2 220635_at,PSORS1C3 238997_at,PTGS2 1554997_a_at,PTGS2 204748_at,PTPN22 206060_s_at,PTPN22 208010_s_at,PTPN22 208011_at,PTPN22 236539_at,REL 206035_at,REL 206036_s_at,REL 228812_at,REL 235242_at,REL 239486_at,RELA 201783_s_at,RELA 209878_s_at,RNASE7 233488_at,RNASE7 234699_at,RNASE7 234700_s_at,RORC 206419_at,RORC 228806_at,S100A12 205863_at,S100A7 205916_at,S100A8 202917_s_at,S100A8 214370_at,S100A9 203535_at,SCGB2A1 205979_at,SERPINB3 209719_x_at,SERPINB3 209720_s_at,SERPINB4 211906_s_at,SLPI 203021_at,SOCS3 206359_at,SOCS3 206360_s_at,SOCS3 214105_at,SOCS3 227697_at,SPRR2B 208539_x_at,SPRR2G 236119_s_at,STAT1 200887_s_at,STAT1 209969_s_at,STAT1 AFFX-HUMISGF3A/M97935_3_at,STAT1 AFFX-HUMISGF3A/M97935_5_at,STAT1 AFFX-HUMISGF3A/M97935_MA_at,STAT1 AFFX-HUMISGF3A/M97935_MB_at,STAT3 208991_at,STAT3 208992_s_at,STAT3 225289_at,STAT3 243213_at,TAP1 202307_s_at,TAP2 204769_s_at,TAP2 204770_at,TAP2 208428_at,TAP2 225973_at,THRSP 1553583_a_at,THRSP 229476_s_at,THRSP 229477_at,TLR2 204924_at,TLR4 1552798_a_at,TLR4 221060_s_at,TLR4 224341_x_at,TLR4 232068_s_at,TNF 207113_s_at,TNFAIP3 202643_s_at,TNFAIP3 202644_s_at,TNFRSF11A 207037_at,TNFRSF11A 238846_at,TNFRSF11B 204932_at,TNFRSF11B 204933_s_at,TNIP1 207196_s_at,TNIP1 243423_at,TRAF3IP2 202987_at,TRAF3IP2 215411_s_at,TRAF6 205558_at,TRAF6 227264_at,TYK2 205546_s_at,VDR 204253_s_at,VDR 204254_s_at,VDR 204255_s_at,VDR 213692_s_at,VEGFA 210512_s_at,VEGFA 210513_s_at,VEGFA 211527_x_at,VEGFA 212171_x_at,VNN3 1553513_at,VNN3 1553514_a_at,VNN3 220528_at,WFDC12 1553081_at,XCL1 206365_at,XCL1 206366_x_at,Sex_LE
0,-0.8799224077897807,-0.35211671015319673,-1.238402410220268,-1.366718091928453,-1.626808757869571,-1.4201705035156063,-1.4185004271194026,-1.373606053542659,-1.2005697977185543,-1.5579410597456158,-0.925835071588814,-1.4514416610694714,-1.7899921754638743,-0.30917817574560386,-0.6585821462855237,-1.3660920725216963,-0.9569093093980673,-0.28959236750386846,-0.29939233959377387,-1.4521612817968144,-0.1964173735585977,-1.591298394128605,-1.4870962164093509,-1.4346994854915442,-1.2909580116039518,-1.5422689992498024,-0.9133218339184859,-0.6864234125098189,-0.3041792536601135,-1.8979052002252925,-0.45803998879571783,-2.728176791393111,-2.157583923947574,-2.7020960495781994,-1.2227773461761389,-1.3191714839931992,-1.5594928218158446,-0.826488521096061,-1.8002384050797862,-0.3554247820280899,-1.2197932951111885,-1.4279610023301468,-0.6929477794675475,-1.507677974054518,-1.531034878434265,-1.034481024905538,-1.0194570056500722,-1.527520101872997,-1.5759226212748985,-1.70221463761872,-0.48965910209047353,-0.6896259083528696,-0.7700292185956069,-0.24293215833121734,-0.8634423588801284,-0.7521267313954855,-1.517940065438188,-1.3523933175874971,-1.0880166729623912,-0.8238445560351008,-1.4775418038420747,-1.1030044624422715,-0.14252138113167978,-0.5085804733512652,-1.0559474667476612,-0.7164871171580384,-1.8706548184824041,-1.2449188790355585,-0.8246821719889295,-1.2823776280065073,-0.720164387884486,-1.5102420843843525,-1.2802790327912037,-1.2905486884207005,-1.1517338970350648,-1.2626377368722939,-0.9637384079107727,-1.050937621810506,-1.7100866883507424,-1.272502056306371,-1.7514734091887667,-1.2852659953170322,-1.3521686454723634,-0.030633241436466722,-0.9506213723769377,-1.1335731740682302,-1.4822575953282424,-1.2696731331459383,-0.9574654085000117,-1.396360782099551,-0.35562026146747366,-0.474649127787428,-0.48918354031227956,-1.1684567261208643,-0.9178915221756901,-1.0398789080431272,-1.1275126869101304,-1.1644142482782467,-1.594546427124871,-1.3187504820515832,-1.4274891497639415,-1.42601568992023,-1.3672253625108481,-1.4593847038624996,-1.4774996718063376,-1.5852523926070914,-1.4491866594730842,-1.5657423209179704,-1.4602336053678364,-1.3263650737516386,-1.5198398168943124,-1.4701655192951992,-1.5136172489455197,-2.246225554890344,-1.9718567155723805,-1.4952475327196406,-0.24877938788240703,-0.4075736762074809,-1.5686163883031223,-0.2059724691651931,-1.2497577794615027,-1.3187528039859957,-0.9688965788421215,-1.9377461885469414,-1.3580102129745135,-1.3022849558703522,-1.1949934443050976,-0.4528779608654778,-1.0838580079693514,-0.4564976758532651,-1.4843129822424275,-1.261600985056821,-1.1974162405418094,-0.8945250396351135,-0.6717049580134267,-1.3889484573495188,-0.9865390693449512,-1.299786003309098,-1.1413757645995435,-0.9652839412457669,-0.24005349459244138,-0.2615182828330592,-1.1816140413831018,-0.4149822730605092,-0.43419025692261215,-0.6105362248491987,-1.002143470453773,-1.3802149886527577,-1.197843696502171,-0.7310069585000185,-1.170500205999915,-0.8497496761703539,-0.21953403094544632,-1.2524891536057607,-1.3241365444730422,-0.6273456748193917,-0.841599692718366,-1.5101908559893436,-0.6518472151163468,-1.9846813682214546,-1.1508180790172136,-1.546064184599603,-0.6383092698093747,-0.5253043645770883,-0.6922440094065464,-1.0324501784325062,-0.5544912686780399,-1.8691127864184978,-1.1463729061193646,-0.6566573844082851,-1.018451607259431,-0.6610469703374144,-1.8398846781260605,-1.489151075203227,-0.7443755793352911,-1.138966932257579,-0.47639063135110804,-2.5394265434407925,-2.0477881387142234,-0.8818354954108807,-0.5514772495367302,-1.2459851340866657,-0.8728865639302404,-0.5231840975038964,-1.4643035472041936,-1.5456239178063256,-1.207279986855675,-1.1721549975255656,-1.0292656598976646,-1.7012598879802097,-1.3823942137882184,-1.5182990689111815,-2.0853468200967513,-1.704418831608184,-1.2593172235735626,-1.0213802482992858,-1.1491672099680201,-1.313154562107975,-1.4259274883462039,-0.7958376486037881,-1.9828220497309914,-1.4301413021234364,-1.4783210860633087,-1.5032033884263618,-1.4257380872921182,-1.4733715738271456,-1.454436947156406,-1.4173868848340694,-1.1336349955208562,-1.1964053399787162,-1.0467336854760512,-1.958856136341097,-1.2472818042828155,-1.0963313194877946,-0.9775207073156681,-0.8557042899691345,-1.862080330476137,-1.0870730693428532,-1.6621018849757456,-1.5100763186354036,-1.3956538017021363,-0.3662126435366437,-1.3820271511462836,-0.9353333139532469,-0.8472707221463008,-0.5625461239565948,-0.7700346257516804,-0.8963234393225757,-0.06291581774417856,-1.4696944630223239,-1.9795799532420397,-1.4949396838568418,-1.3670531638822205,-1.4239346974173281,-1.5557748425609754,-1.412623643545431,-1.661712496821462,-1.6189862064566471,-1.481535007243751,-1.34406126555171,-1.3846794584727973,-1.5806823702093618,-0.14461510135431113,-1.298474036590781,-1.4577381214494836,-1.4534771120788637,-1.4493442944593566,-0.5904648903528138,-1.110320228424501,-1.677753046415151,-1.0255002620692837,-1.8491865167820407,-0.955967339829185,-1.3026138520835597,-1.5212103460192732,-1.2554473765391077,-0.8468255240310808,-1.043075411530226,-1.5729905474367112,-1.3693266131787447,-1.409862735962415,-2.105449423078722,-1.9792849887859993,-2.26730960387856,-1.440546561148364,-1.3790943637665083,-1.7389876603993584,-1.6202617639318302,-1.523245247127989,-1.1325761645446155,-1.029340416622254,-0.43154327016419425,-1.0927043334912396,-1.0246588242771764,-1.4830070844759946,-0.9136234438569618,-1.33425474676201,-1.5304287809335069,-2.049703604111265,-1.8105334201855152,-2.1333835052427985,-1.5562257407604316,-0.6584860514218701,-0.7637640447430702,-1.3075069428449266,-1.4941342362677095,-1.5693667446259423,-1.3657936951995884,-1.679959780128719,-1.5510527547432527,-1.5123398879973506,-1.4299815687989819,-1.5709590085956617,-1.0185684471711631,-0.9542692414254319,-1.177941050331002,-1.4680293274309648,-1.5468630470981997,-0.8542428246354365,-2.1979913413089895,-1.5070689878227266,-2.2484584148892757,-0.48443358391063795,-0.21973943842731586,-0.2884465279315821,-1.6565992187391527,-0.5518910918067486,-0.6665346731587939,-0.6297287961601873,-1.1288156670066667,-0.9722489838699315,-1.658233063949773,-1.5055318711997818,-1.1706716916480817,-1.2806329070149332,-1.4548034674247443,-1.86268676901114,-1.643128901737778,-1.2204615209821164,-1.3125409995282407,-1.394900561881535,-1.6108745574679233,-1.630545065984783,-1.2168186177422025,-0.4379774732297114,-1.4244795178832843,-1.0843684137475906,-1.308205910312699,-1.4253962035664114,-1.0885310996670152,-1.3168664239759498,-1.6669279775265105,-0.8241164406163133,-1.0570755978779967,-0.20645209021106484,-1.7098079983958638,-1.749819368430802,-0.7777432817783007,1
1,-0.8987610831031483,-0.6137302087501854,-1.6359690275738308,-1.4864674128975153,-1.404289756564884,-1.457415738558488,-1.3871927497587355,-1.518143783076884,-1.9051250707198828,-0.9862853184897403,-0.9387633449901479,-1.2437599803057608,-1.2587132128684335,-0.607466110534029,-0.817608351712297,-1.2746660393435543,-1.2064345123276659,-0.30206943036008793,-0.3252992505664577,-1.7986580472235936,-0.1881178713191952,-1.408408640744491,-1.351911211928003,-1.204278038998322,-1.2044751164898673,-1.0883759490851213,-1.323311168549978,-2.1045427653692097,-0.29559202468501616,-1.1133633332602926,-0.47952966798853974,-0.7439054205155694,-1.124263531366637,-0.6920283670575971,-1.238914240060501,-1.1611991556153072,-1.7445851051229775,-0.9104543421468618,-1.6195556291994861,-0.3497818203468567,-1.6524313393896284,-1.1212431272610253,-0.6797624570066566,-1.8973485691280452,-1.6201237831839101,-0.9500756241789274,-1.3425748844870835,-1.3442961368840047,-0.8894764550953411,-0.8988813591877055,-0.3906582295321731,-0.6634828833089941,-1.0028935525297278,-0.24715594522171386,-0.7482684262332828,-0.9808345666217722,-1.0142997920019388,-1.4343226988920934,-1.015022058112569,-0.8933897386699081,-1.0547323939009718,-0.8606858730579412,-0.13394814301306082,-0.33673328890232795,-0.8806256322192295,-1.6703784530816892,-2.191253258326652,-1.4933459598992809,-0.8241557726060977,-1.586887208582374,-0.7040909106109317,-1.3852468867197418,-1.2416760405231402,-1.0753383660211582,-2.607260399025734,-0.9999529640205027,-1.0322172616849699,-1.031031860510119,-1.062701941681452,-1.7677013329483653,-1.7731908188207584,-1.3188045769322114,-1.3945725649055485,0.1856219874099142,-1.337698670744884,-1.0569631449370527,-1.252656556052071,-0.6586234488518636,-1.3301467361532655,-1.6091782196676456,-0.11032683656928391,-0.18571179236882565,-0.21564252569000286,-1.366571543881601,-1.4145761210033145,-0.8368119816468967,-1.9586805673612724,-1.4205434409470852,-1.212898094688701,-1.3904831188648858,-1.35465421469087,-1.4001619873101923,-1.5465790967821096,-1.4142411322309731,-1.6476885419968514,-1.4839633790034876,-2.110642890249752,-1.4838389073119773,-1.4124004997433015,-1.2086012789521308,-1.4044592642309803,-0.6679368831570155,-1.5428474728779653,-1.4504005184861655,-0.021512493592153487,-1.4836612920739436,0.04214911756716108,-0.4143897336163279,-1.1794681994669205,-0.2624063484787802,-2.7850408855444604,-1.3811701458817012,-2.7410828016238193,-2.0761813721005615,-1.0692219459056336,-1.2845497246363577,-2.1099181847548842,-0.4907770805754224,-1.4003020941274826,-0.4139671244909776,-0.8755077311641439,-1.2506373343879458,-1.675892879062927,-2.1744576925578563,-0.6841370956923211,-0.9901382010155207,-0.9157652936186026,-1.3780373615164279,-2.06636229442688,-1.6382488189058548,-0.23556903111052901,-0.2748215218717924,-1.4444206266711106,-0.4129685580291166,-0.3749894823874326,-0.6301478256650747,-1.9316566040931828,-0.9837583806477261,-1.4000497017184401,-1.0525434399316473,-0.7664640163379609,-0.9276008844859621,-0.22556196052754188,-1.0746722756461748,-1.2230667075872,-1.0581819913299761,-1.7948638481313168,-1.6427651508072756,-0.6958020446894546,-1.012284538730991,-1.3676745411456845,-0.7647243745768778,-0.4567810170503609,-0.5164378779541852,-0.9152458440724229,-0.8051508968033149,-0.562408389353965,-1.1268182905938868,-1.9963509507207469,-0.5859890183210358,-0.6999191401005447,-0.8093242505068403,-1.5723924441745694,-2.1042393081324207,-0.8884357887982736,-0.8954441525759205,-0.3860620808026531,-1.8240709827647772,-1.6361618830452789,-0.8683387100567681,-0.7648271238197615,-2.100692708867081,-0.8218383987971213,-0.7945209901397289,-1.1703994164797167,-1.2250124249249137,-2.336967159361718,-2.5085342588449207,-2.658586620932427,-0.6514642829594658,-1.1320492758914222,-1.5608261858360695,-1.0535575795365133,-1.1239694578990136,-1.3982667843764496,-0.7331440184231861,-0.9698279747391442,-1.1253023141166096,-1.2440022567797742,-0.802663557876491,-0.9584241118641476,-1.2358049902265402,-1.3393965845566276,-1.2783359116069586,-1.3341242533454876,-1.268636174300938,-1.4091312136341574,-1.49973818493642,-0.8414880210031391,-1.1479918101589894,-1.076302181522641,-1.7691077842855572,-0.4151807405199694,-0.8293500838499607,-0.7801506132626554,-0.49667273036245974,-1.179203913249262,-0.9331304095751886,-1.019464289800345,-1.2683569631000204,-1.305183269322795,-0.4479788741677247,-1.3770740895270088,-1.7508323444768639,-0.811523988813947,-0.5446110797324304,-0.6505839967703058,-1.1337322744881229,-0.12193243114499035,-1.5967597885527545,-1.2578524998885356,-2.027000592315727,-1.5285843375229644,-1.5481901524814945,-1.8279424103540933,-1.599486659309102,-1.204740306559335,-1.2168224993609111,-1.0039183879533884,-1.7245726346430086,-1.625432718604035,-1.503778979318046,-0.15630947127448558,-1.2292501515080552,-1.2095349007586256,-1.5260625061413708,-1.8177782998250713,-0.6483044428709145,-1.4259204026000603,-0.9164971280567448,-0.8525382340574176,-1.2117685244102392,-0.846930808808982,-0.9911049665027095,-1.215892791787161,-0.8454514518465931,-1.070005452754023,-1.0056481346119315,-1.3088428281444549,-1.398249820888802,-1.5187565479532112,-1.340021551209765,-1.0572767403186136,-0.9304468011909292,-1.0954520455386303,-0.9936002582693907,-0.8473185873989482,-1.2015264722663455,-1.2012379489477776,-0.8763040625409982,-0.42522800074734873,-0.5694506766789778,-1.1982601114618288,-0.7542509627345587,-0.9235814464811594,-1.2462557280917337,-0.5077968392857223,-1.392692016788689,-1.5409986579574935,-2.0719803970341326,-1.678017453148197,-2.036594333034417,-0.7107834345463392,-1.248821139851162,-1.6161639758405657,-1.5389502996368956,-1.03751637174167,-2.0901172992009007,-1.8106741748277084,-1.6274872067980772,-1.6476338529414818,-1.9026275938442807,-1.6242399393325209,-1.632173366364181,-1.7887349609495116,-1.3974192889101835,-1.5016026330363776,-1.930998872315949,-2.3418487166389945,-1.0983886938194236,-1.4885831157332023,-1.7169057018896878,-0.04050147808684883,-0.11368809383123311,-0.058606066159196904,-1.51604264522456,-0.8578215603686988,-0.7803039819589191,-0.8135807406482879,-1.1029618498174747,-1.2137068640785662,-1.1735728674925345,-1.3034465805370241,-1.1892256856650483,-0.9462884883717938,-1.704320848617552,-1.4895730050266798,-1.1486625007029896,-1.05344694401741,-1.3923741055094152,-1.3280522886133832,-1.3584108512882618,-0.9607664425114831,-1.144925028876267,-0.4956337708829298,-0.8836839959087073,-1.2806463554911165,-0.9651126772560041,-0.892169756516457,-1.4471696031760337,-1.1111028889090586,-0.9994083691411342,-0.9462111094250536,-1.0558969003246612,-0.27286370303300783,-1.0607628647804612,-1.1558703203271683,-0.5432937650430796,1
